model,rating,comments
cx5,5 out of 5 stars,"Owning a Honda Pilot for 9 years, I knew it was too big and thirsty for my current needs. But I was concerned about feeling cramped in a compact CUV. No worries there. The CX-5 was extremely comfortable, well-appointed, and packed with features for the price. I test drove a Carbon Turbo and a Touring preferred pkg at my first dealership. I had seen reviews say the base engine was a bit weak, but I found the regular engine to have plenty of pep and power. In fact, because of traffic, I didn't get to really open the turbo up during the test drive. I realized with my driving patterns, I really wouldn't have much need for the Turbo. 

The Carbon Edition is basically the Touring trim with the SV Preferred package items and some trim items unique to this level. Including a paint color called Polymetal Grey, which is actually a very sharp steely blue. It also has a different grill, black wheels, black trim around the wheel wells. On the interior, the black leather seats are accented with red stitching. A red interior is also available, which I though would look horrid, but actually looks pretty sweet in person.

As good as the car looks, it's also fun to drive. Very responsive and handles well. Loaded with safety and convenience features that make driving a pleasure. 

As I said in the title, I drove the CX-5 first, but wanted to see what else was out there. Anything else I drove just left me flat. Wasn't even close. So the CX-5 it was. Buy this car, and you'll be looking for reasons to go for a drive."
cx5,2 out of 5 stars,"Owned probably 30 vehicles in my lifetime from pretty much every mfg. But, hadn't owned a Mazda until my wife showed up with her new grocery getter. Loaded with options for the price and some neat high end convenience. Sensing wipers, levelling headlights and a nice comfortable ride. We live just outside the city and have about 2 miles of dusty dirt roads. Six months into her vehicle she seems to be having sensor problems. I'm not talking about intermittant issues, but sensor failure. Her biggest problem is the levelling headlight sensing issues as although they have been reset a couple of times, they had to be replaced under warranty. This is a car that has 10,000 miles and is 6 momnths old. 

Have other vehicles in our driveway that are a few years older with headlight levelling and have not had an issue. So, the vehicle may be a 5* vehicle for paved roads in the city but in my opinion there are better choices for those on the outskirts."
cx5,5 out of 5 stars,"Some dealers were competitive on the price of CX-5. Some dealers were not as responsive (3 or 4 days to respond) to our quote request and another gave us the MSRP price minus $100. What sold us with the Trade-In value we received.  There was a big disparity between dealers on the Trade-in value.   
In the price range of the CX-5 we felt we received a good value for the money.   There were better driving SUV's but once you added options we use then then the value wasn't there."
cx5,4 out of 5 stars,"i have owned over the years 28 Mazda . i own a 2021 CX5. over all i love the car great handling super nice on the inside . i love every thing but the transmission .it some times shifts hard . but what i dont like is when i am getting on a free way where  the speed limit is 70mph . i put the trans. into sport mode. because it is faster  throught the gears . and i can keep up with the on comming cars . i put the gas pedal to the floor and very fast reach 72 mph the tack is at 6,000 rpm  and the trans wont go into drive. when i take my foot off of the gas pedal  i am now running 72 mph and i cant get the trans to go into drive  the cars in frount of me are getting closer .i am doing every thing to slow it down  so at the last min. i put the shifter into N and back into drive that worked . being i race cars on a race track .i was thinking fast on how to slow the car down . i feal that some one who .would not think fast  enought . might crash there car into some one on a free way. i have taken the CX5 back to the dealer ship  they did a update  on the trans to make shift better but it did not work . it still does the same thing . i have told mazda corp. about it and never herd back from mazda . i do know that this trans is in   the 2021 cx5 is  brand new  for 2020 and 2021    and is way different .from other mazda transmissions  i feal mazda does not have the bugs worked out yet on this new trans"
cx5,5 out of 5 stars,"great handlng ,good safety features,beautiful red color,quick,smallish back seat,fair fuel economy"
cx5,5 out of 5 stars,This is a great handling car. To get the same level of driving you would have to step up to more luxury brands. None of the mainstream brands come even close. Great reliability ratings. Premium interior and superior fit and finish. Quite too.
cx5,5 out of 5 stars,Luxurious interior at a value price. Fun to drive. Standard equipment tires are not up to this cars standards.
cx5,5 out of 5 stars,"I've just upgraded from a  2018 Mazda 3 to a  2021 CX5 .  I love them both.    They both handle well, never had any issues with the 3 and expect the same with the CX5.  Mazda has me hooked!"
cx5,5 out of 5 stars,"Purchased a new 2021 Grand Touring w/Premium Pkg. Dark Blue w/black leather. It's FWD and non-turbo which is perfect for our driving style and region. The engine is plenty peppy and the 6 speed auto shifts like perfection. The interior is very luxurious. Heated and cooled seats. Bose stereo. Heads up display feels like you're driving a Vette. Memory seats which is great since me & my spouse both use the car and ratcheting the drivers seat manually in our old car was a pain. Now we just push a button. Wife likes the power liftgate, something our old car didn't have either. Really like the way it drives. My only complaint would be the budget tires they use. I'll give Mazda a pass but it's one shortcoming for such a fine automobile. Haven't really checked fuel mileage yet but expect 28-32 average. Plan to keep this for many years."
cx5,4 out of 5 stars,"I have always owned Honda and Acura products, but with the shortage, and the economy, I decided to down size from my Acura MDX lease. If you notice with the shortage, lots are pretty empty.  I could have waited for the right Honda I wanted, but the Mazda's were in stock, hence the CX-5 and CX-9 rocket in sales the last two months.
 The interior of the Mazda is very nice.  All the materials feel top notch, except for the lower doors and the floor mats and carpet. Worst Floor Mats and carpet ever!  Cheap and hard to vacuum.  
The Infotainment screen is finally larger, but working it is annoying with the knob controller.  I have gotten used to it, but would not buy it again just for that.  Voice commands are not much better.
Little things like the heated steering wheel is only warm on the sides, not the top or bottom, and the button is on the console?  The power seat setting and memory is on the seat itself, and does not light up at night.  When you set your power seat, it does not set your mirrors as well, so after maintenance or car wash, I always have to adjust them, unlike my previous car which adjusted with the hit of the memory seat button
The rear headrest should be able to slide down and be flush with the back seat (Acura does) for better visibility
I got the regular 2.5 engine, as I am not a fan of Turbo's.  While it is decent enough, the transmission could be quicker.  Gas mileage is also disappointing for a 4cyl with a six speed auto.
Overall it is a very nice SUV, but with just a little stretch of that wheelbase and maybe better OEM tires, the ride could be just that much better.  I will be replacing the TOYO tires with Michelin when the time comes.  I usually only keep my cars for 3 years but did not lease, but we will see"
cx5,4 out of 5 stars,"Things I love: 
- fun to drive 
- great handling 
- good gas mileage 
- should be very reliable 
- price was right 
- AWD handles well in rain, I suspect it will also do well in the snow 
- Carbon Edition paint makes it easy to find in a sea of CX-5s 
- the black seats with red stitching (looks magenta, in my opinion) is unique and really nice 
- the black rims are gorgeous 
- I get lots of compliments and questions about how much I like it 

Things I don’t love: it just isn’t as nice as I expected. At a glance, it’s very polished and riding around in it is plenty comfortable and seems luxurious. But, the fit/finish doesn’t impress me. The first time I cleaned it up, I noticed that anything immediately out of sight is not upholstered/finished. On that note, the carpet is hard to get clean, particularly removing dog hair (but perhaps that’s specific to my two beasts). The glossy surfaces scratch if you touch them with anything other than a fingertip and the other surfaces also seem easy to damage (four months of my six year old climbing across the back seat has scratched the rear console pretty badly; a Rubbermaid bin leaned against the dash for 20 minutes left an indentation that took a week+ to recover). The front fender popped out within the first few weeks of owning it, but I was able to pop the clip back in with some effort. 

Would I buy it again? With my budget, yes. I’m hoping it will be as reliable as three trusted mechanics (and Consumer Reports) told me it will be. However, if I had another few thousand dollars, I would pick something else."
cx5,1 out of 5 stars,"Started out at the dealer. Test drove the cx 5 GT signature and ended up getting it home and noticed pathetic performance as it didn't have the turbo and the seats were too hard. took it back to the dealer and upgraded to the reserve thinking it was the same as the car we test drove. Turn out it had the same seats as the other and the signature had upgraded seats. I loved the acceleration with the turbo and the windshield display but that's where it ended.  the seats were too hard and driving a short distance my back was on fire, when the fuel light came on you only had a few miles to find gas and not having a touch screen was not desirable. The biggest disappointment was the height of the rocker panel. It was too high off the ground and when you had to literally climb in and the floor pan was so deep it was like getting into a swimming pool. My wife had an artificial hip and it took her several minutes just to get in and out. Installing running boards didn't even help We drove it for about three months and couldn't take it no more. We realized why drive a car that you hate. We started checking out other cars thoroughly and decided on a Honda CR-V. We took a huge hit but I'm now in a car that I thoroughly enjoy, we can get in and out of it with no problem at all and the seats are very comfortable"
cx5,3 out of 5 stars,"Bought new in Jan.21. Wife wanted vehicle I was initially ok with it but have come to the decision that it wasn't the best for our money. Interior space is not up to the best. Interior color and black leather make for really dark,drab interior. Seats are not that comfortable. Sunroof small. Wind noise while driving with windows down very irritable, Gas mileable ok but not great (28mpg).Acceleration adequate with standard engine. Value for price adequate. Everyone loves steering, I find it uninspiring and steering wheel to thin. Whoever designed the interface for using all the car's features should be forced to use them everyday to get their pay and food; horribly laid out and frustrating. Pallette of exterior colors not very appealing. This is my 3rd Mazda and although time will tell on dependability I expect it to be good. Visabilty not up to the best in class. Vehicle looks are subjective but it's decent. Doing your own oil changes not the easiest I've seen. Truly this vehicle should have about a 3 day tutorial from Mazda on how to get the most from it. On the positive side it doesn't have the dreaded CVT tranny. Gets excellent safety ratings. Comes with a real temp.spare tire. AWD system again not the best but adequate for 90% of people. Warranty adequate but not the best. Adequate seems to be the word of the day and I was wishing for delightful,fun and enjoyable. The auto press is enamored with this vehicle, me, I wish Suzuki was still here, Subaru hadn't become PC and expensive and the new Mitsu Outlander had been available a couple of months sooner. That or I could have talked the wife into another Chrysler minivan with all of its utility, comfort and ease of access. But minivans are not cool to the female set. Sad. Ok, have now owned for 10 months and put 15k on it. Dependability as expected excellent. Still finding it irritating and somewhat uncomfortable. Sunroof is useless without some sort of wind blocker which it does not have. Same for driving with windows down, going to have to get wind blockers for them too. Mileage a bit better at 29 but drive mostly highway. Back up camera is constantly dirty or covered in water so a bit irritating. Just not feeling it as the hip people say."
cx5,5 out of 5 stars,"I had a 2017 and 2019 Kia Ex pack Sportages. Loved them both bot no comparison to the CX5. The interior is the biggest plus. Near luxury. Design is second to none. I bought the Soul Red with white interior .... eye catching. 
In Mexico we have the S Touring model, works perfect for my needs. Extremely quite and a lot more power than the Kias. I would highly recommend!

Update: It's been 6 months plus since I bought this car. Happier today than the day I brought it home. MPG on the road in the mid to.low 30's. This is near luxury on a dime."
cx5,3 out of 5 stars,"We test drove the Mazda CX-5 with the intention to buy it, based on favorable reviews we had read. We felt, however, that the backseat was too cramped for our three young adult sons, the engine lacked pep, and the interior was nothing special. We went with the Honda CR-V and are very pleased that we did."
cx5,1 out of 5 stars,"The Mazda CX-5  signature is great car for the value, but it is no luxury vehicle. I traded my old BMW for this car thinking it was good choice. But I was so wrong. The CX-5 features starting getting on my nerves. The heads-up display was distracting, the beeping from safety features were annoying, and the driver’s seat leather started to wrinkle after only 2 months. The worst part was the dark and depressing interior. The size of the sunroof was incredibly disappointing. I didn’t realize how much I’d miss having a panoramic sunroof. I honestly started to hate this car. Thankfully. I paid cash for the CX-5. I looked at several luxury vehicles and traded it for another (new) BMW X3. The BMW drives like a dream, has light interior and a panoramic sunroof. I’m so happy driving it! Got a great deal. It didn’t cost much more than the signature. I’d rather have a true luxury vehicle for that price range. I won’t make that mistake again."
cx5,5 out of 5 stars,We are ecstatic about our CX-5.  We color we chose is a red that looks like no other and white interior that makes it pop!  We love our new car and now huge Mazda fans!!!
cx5,5 out of 5 stars,"Love this car! RX-7 DNA, on par with German luxury for thousands less.

We bought it two months ago, 1400 miles to date. Smooth, quiet, peppy, responsive with awesome safety features. Fit and finish is exceptional. Rides and handles as well as our BMW 3 series and reminds me of an RX-7 I had a long time ago. Averaging 24 mpg in town, 27+ highway. Roomier inside than it appears.

Only complaints are minor and nitpicks. Wish there was a knob to tune the radio stations. Many car companies don’t have these anymore. Mazda works around this with a favorites button that isn't too bad. The seat bottom cushions could be longer. Otherwise the car is perfect."
cx5,2 out of 5 stars,"I test drove the Touring trim. Drive was not impressive; engine lacked power of other similar sized SUVs, suspension lacked refinement and comfort, and seats are designed for little people. Exterior and interior design was ho hum. I returned to the dealership after a test drive, grabbed my trade-in key and moved on. It is way over rated compared to other SUVs in the same market."
cx5,5 out of 5 stars,Bmw and Mercedes should be concerned.
cx5,1 out of 5 stars,"I purchased this vehicle mostly based on its safety features, but I’ve quickly grown to hate driving my 2021 CX-5. The main problem is the automatic transmission. Shifting in/out of low gear(s) is horrible, accompanied by lurching and thumping, when starting or stopping but especially when cornering. The shifting is too frequent and way too rough. Aside from that, the engine (Touring) is slightly under-powered, and the braking is substantially under-powered. So this CX-5 takes forever to catch up to traffic from a stop light, then you have to press the brake pedal too much to slow to a stop, while the rough transmission is jerking the vehicle around. Unfortunately the 2021 CX-5 is garbage and I’m sad that I’m stuck with this piece of junk until it’s paid off, but I’m so glad we hung onto our older (2016) CX-3 so I can just leave this horrible CX-5 in my garage until I can get a better replacement vehicle … I doubt I will ever consider buying another Mazda after owning this CX-5, despite being quite happy with our Mazda CX-3, CX-9 and MPV. It’s just too awful."
cx5,5 out of 5 stars,"So far loving the car ,the features, how it rides there is nothing I don’t like yet"
cx5,4 out of 5 stars,I just know that there are different levels even in the grand touring which I was not made aware at the time of my purchase
cx5,5 out of 5 stars,I loved my 2016 CX-5 GT so much that I had to get the new 2021 GT Reserve.  I got the Soul Red Crystal with the white interior and I couldn't appreciate more how fun this is to drive.
cx5,3 out of 5 stars,"I looked at many cars before I chose the CX-5.  It had the best looking interior without going into the premium market.  There wasn't much hard, cheap plastic in the interior.  The dash wasn't overly busy like an airplane cockpit.  The mileage is good at 30.3/gallon.  I like the manual shift option which I use in the winter and hilly terrain.  The knocks are no heated review mirrors without going up the Grand Touring Trim.  At that time, the CX-3 offered heat rear view mirrors on the Touring trim.  Living in the Northeast, this is a safety feature for us.  The warranty is poor, 3 years/30,000 miles.  Other car brands are leaving this in the dust.  No CD player which almost all brands don't offer.  At that time, Suburu still offered it.  The long front snout makes it more difficult to judge distance.  In the end, my biggest disappointment is no heated rear view mirrors. This could have been added as an option in a package without paying an extra $2000 to go up into another trim for other stuff not needed."
cx5,2 out of 5 stars,"Very slow and horrible fuel efficiency. The display is a joke. My Jetta that was two years old when I traded it was a joy ride compared to this boring,  inefficient,  slow and non intuitive piece of junk. Can’t wait for my lease to be over."
