model,rating,comments
sportage,5 out of 5 stars,"Test drive car and learn all the features the suv has to offer, it is awesome. You will love it"
sportage,5 out of 5 stars,"I test drove the rav4, mazda 5, rogue, crv, terrain, equinox, edge, etc. Out of all of them, this was by far the most comfortable and comparable to my 2012 gmc terrain slt in size, seat comfort, and gadgets.
I love my 2021 sportage EX. Great hot heated seats. Drove some that barely got luke warm. Love the screen and blind spot warning (not a nuisance) as it really has only sounded off as needed. I love all of the features. It drives like a traditional car without the whining of the CVT transmissions. I have been getting better fuel economy than advertised. 26-27 combined.
Hopefully, this will be a mechanically sound vehicle (to soon to tell), but so far the comfort and convenience is everything I was looking for."
sportage,4 out of 5 stars,Has all the bells and whistles. Gas mileage is not the greatest compared to other similar vehicles.  Feel safe and comfortable driving
sportage,5 out of 5 stars,"It's a solid vehicle. The car handles well, and has very good acceleration. Front and back seats have decent room, and the cabin overall feels solid and looks good. Instrument panel is very well lighted up as are turn signals, etc. The trunk is a bit small but it works for me.  I get 23 mpg overall.   I get 30 mpg or more on highway using eco mode and cruise at 62 mph. It's a really nice car."
sportage,5 out of 5 stars,Great car just what I wanted
sportage,5 out of 5 stars,Nice looking car thats fun to drive.
sportage,5 out of 5 stars,drove 39k miles...only thing i had to do was change oil
sportage,5 out of 5 stars,I love everything about this car.
sportage,4 out of 5 stars,Love it! Love it! very nice SUV. So far very happy purchaser :)
sportage,3 out of 5 stars,"In general I'm a huge proponent of Korean manufacturers and all the strides they've made over the last 10 years or so. There's clear evidence of major improvements across various platforms, and investment into design and development across the entire Genesis / Hyundai / Kia lineup. 
I'll start with the good. The Sportage is a very unique looking car and is certainly not for everyone. But for those that appreciate its uniqueness, it's a wonder to look at and drive. Kia openly advertises the fact that its latest design includes components inspired by the Porsche Macan. My test drive experience of the fully loaded SX model resulted in an overall pleasant experience. I was amazed with the quality of interior, excellent heated & ventilated seats, the glass roof with a huge opening moon roof panel, the sound system, the intuitive entertainment and navigation, and the power train - the 2.0L performed wonderfully and never left me wanting more throughout its range on local streets and the highway. Nice Michelin tires were originally included with the car. One negative stood out right away - the road noise. But I was willing to live with it given all the positives. I bought the car and overall, with the exception of road noise and few corks around I still enjoy the drive a year and a half later. My FWD SX Turbo model gets me 26MPG average in an approximate 70/30 highway/local split, which isn't the greatest in its class but is respectable given the power and the cargo room it offers. The Sportage is one of those cars that's much bigger on the inside than out. It's very roomy. Most passengers can't believe how roomy and well appointed the interior is after seeing the exterior. Now on to the cons....
The Kia Sportage is the longest running model within Kia's lineup, so buying the 2021 top of the line SX trim I expected it to be completely refined with any potential issues ironed out. That was not the case, not even close. Instead, I've been having issues and non-stop dealer visits since day one. Out of the gate, day 1, the alignment was off and the car pulled to the left constantly while driving - unacceptable from a brand new vehicle and has never happened to me before (I purchased 18 brand new vehicles so far in my life). The infotainment head unit stopped working with Navigation just hanging endlessly if you try to put in an address. The head unit had to be replaced within 2 months of driving since new. There were few other body panel and door latch issues. The driver's door had to be slammed to actually latch closed. The weirdest issue by far, and the one that still haunts the car every few months and requires a dealer visit for some patch work, is the loud whistle at 50MPH coming from the left fender where the bumper seem meets the left fender. Issue occurred day one, and was in fact a LOUD whistle, I'm not exaggerating, that can be heard through music in side the vehicle and results in the most annoying drive experience you can imagine. After several dealer visits and them eventually involving Kia corporate engineers, the fix was put in place - some foaming insulation poured into the seem to fill in the gap and stop the whistle. It worked for few months until AZ heat caused the glue to separate and the panel to completely come off. The whole bumper had to then be replaced by the dealer (another week in the shop). Once replaced, the issue came back with vengeance! The seem had to be jammed open and more insulation foam went in. It's holding for now. The vehicle is about a year and a half old and it's been in the shop at least a month so far. I wish Kia included the memory driver's seat feature, at least in top trim models. We have 3 drivers in the household and constant manual adjustments are needed. I've had much cheaper vehicles that include the feature. The road noise gets worse with tire wear. I notice it more and more and it is noticed by most passengers that have experienced the competition, something like a CR-V, the CX-5 or the RAV4. Having had multiple Genesis, Hyundai, and Kia vehicles, I can say with fair certainty that the undercarriage insulation is only done correctly in their Genesis lineup. Kia and Hyundai are insulated in a minimalist fashion to save on weight and costs. My G80 was whisper quiet on the road. But then again, it cost twice as much as the Sportage. One more and final big gripe is the dealer experience. The facility, the staff, the very obvious lack of training in all areas are seriously getting to me. I dread each visit these days, even for regular maintenance. I often find myself having to tell the service specialist what to do to fix a given issue. In summary, I feel like the Sportage, being one of the oldest models in the company's lineup, could have used a little more quality control and attention to detail in its manufacturing process. This could have been a great seller and competitor, but instead falls short in areas that are actually fairly simple to address."
